avg_perplexity is:	3.2879167993992175
what a charming amusement for young people this is mr	pp=2.598325109779616
certainly sirand it has the advantage also of being in vogue amongst the less polished societies of the worldevery savage can dance	pp=3.2838116844752343
sir william only smiled	pp=1.4138211479777987
your friend performs delightfully he continued after a pause on seeing bingley join the groupand i doubt not that you are an adept in the science yourself mr darcy	pp=3.6486714026369844
you saw me dance at meryton i believe sir	pp=2.4858881363005865
yes indeed and received no inconsiderable pleasure from the sight	pp=2.5860425958601145
do you often dance at st jamess never sir	pp=2.5035995434843263
do you not think it would be a proper compliment to the place	pp=3.9990384263001113
it is a compliment which i never pay to any place if i can avoid it	pp=3.8855069229256154
you have a house in town i conclude mr darcy bowed	pp=3.3874523133113787
i had once some thoughts of fixing in town myselffor i am fond of superior society but i did not feel quite certain that the air of london would agree with lady lucas	pp=3.790319059767512
he paused in hopes of an answer but his companion was not disposed to make any and elizabeth at that instant moving towards them he was struck with the notion of doing a very gallant thing and called out to her  my dear miss eliza why are not you dancingmr	pp=4.1873483108267475
darcy you must allow me to present this young lady to you as a very desirable partneryou cannot refuse to dance i am sure when so much beauty is before you	pp=4.211430397530079
and taking her hand he would have given it to mr	pp=3.6003514250251376
darcy who though extremely surprised was not unwilling to receive it when she instantly drew back and said with some discomposure to sir william  indeed sir i have not the least intention of dancingi entreat you not to suppose that i moved this way in order to beg for a partner mr	pp=4.074790054273092
darcy with grave propriety requested to be allowed the honour of her hand but in vain	pp=3.3577052068155138
elizabeth was determined nor did sir william at all shake her purpose by his attempt at persuasion	pp=3.2006154660425103
darcy is all politeness said elizabeth smiling	pp=2.1947939060215838
he is indeedbut considering the inducement my dear miss eliza we cannot wonder at his complaisance for who would object to such a partner	pp=3.635882357397294
elizabeth looked archly and turned away	pp=1.9378322749462011
her resistance had not injured her with the gentleman and he was thinking of her with some complacency when thus accosted by miss bingley  i can guess the subject of your reverie	pp=4.379024666898749
i should imagine not	pp=1.3998563571707943
you are considering how insupportable it would be to pass many evenings in this mannerin such society and indeed i am quite of your opinion	pp=3.8212551938566435
my mind was more agreeably engaged	pp=1.99398921904454
i have been meditating on the very great pleasure which a pair of fine eyes in the face of a pretty woman can bestow	pp=4.121597095736989
miss bingley immediately fixed her eyes on his face and desired he would tell her what lady had the credit of inspiring such reflections mr	pp=3.652094923141058
darcy replied with great intrepidity  miss elizabeth bennet	pp=2.3668443708488787
miss elizabeth bennet repeated miss bingley	pp=2.392390345917955
i am all astonishment	pp=1.413628960252373
how long has she been such a favouriteand pray when am i to wish you joy	pp=3.352926450984566
that is exactly the question which i expected you to ask	pp=3.1268008657583612
a ladys imagination is very rapid it jumps from admiration to love from love to matrimony in a moment	pp=3.096264350530098
i knew you would be wishing me joy	pp=2.5721974844983544
nay if you are so serious about it i shall consider the matter as absolutely settled	pp=3.571723600776553
you will have a charming motherinlaw indeed and of course she will be always at pemberley with you	pp=3.9216662662312127
he listened to her with perfect indifference while she chose to entertain herself in this manner and as his composure convinced her that all was safe her wit flowed long chapter vii mr	pp=4.0054279426411625
bennets property consisted almost entirely in an estate of two thousand a year which unfortunately for his daughters was entailed in default of heirs male on a distant relation and their mothers fortune though ample for her situation in life could but ill supply the deficiency of his	pp=3.8514445353206748
her father had been an attorney in meryton and had left her four thousand pounds	pp=3.0409990414790964
she had a sister married to a mr	pp=2.862250039891035
philips who had been a clerk to their father and succeeded him in the business and a brother settled in london in a respectable line of trade	pp=4.094166691080534
