avg_perplexity is:	2.5956186862220143
do i contradict myself	pp=1.4138066539515497
very well then i contradict myself mercurial malachi	pp=2.3664468153414133
a limp black missile flew out of his talking hands	pp=3.5237123244009023
and theres your latin quarter hat he said	pp=2.5680213686983957
stephen picked it up and put it on	pp=3.1943491354369886
haines called to them from the doorway  are you coming you fellows	pp=3.1847591344555575
im ready buck mulligan answered going towards the door	pp=2.4608018358694936
come out kinch	pp=3.9078712578134627
you have eaten all we left i suppose	pp=1.8232567195740956
resigned he passed out with grave words and gait saying wellnigh with sorrow  and going forth he met butterly	pp=3.309146676072358
stephen taking his ashplant from its leaningplace followed them out and as they went down the ladder pulled to the slow iron door and locked it	pp=4.0776707638004295
he put the huge key in his inner pocket	pp=2.66766398587123
at the foot of the ladder buck mulligan asked  did you bring the key	pp=2.8715660434500303
i have it stephen said preceding them	pp=2.944807681650747
he walked on	pp=1.631736451390867
behind him he heard buck mulligan club with his heavy bathtowel the leader shoots of ferns or grasses	pp=3.0699921974805906
down sir how dare you sir  haines asked  do you pay rent for this tower	pp=2.961386270357559
twelve quid buck mulligan said	pp=1.7354823696040873
to the secretary of state for war stephen added over his shoulder	pp=2.526498684783709
they halted while haines surveyed the tower and said at last  rather bleak in wintertime i should say	pp=3.062425536844665
martello you call it	pp=1.403036157089021
but ours is the _omphalos_	pp=1.6708878226544817
what is your idea of hamlet	pp=2.333222156169856
haines asked stephen	pp=2.2731272660340682
no no buck mulligan shouted in pain	pp=2.1702930706314594
im not equal to thomas aquinas and the fiftyfive reasons he has made out to prop it up	pp=3.1479811413186662
wait till i have a few pints in me first	pp=3.7840204053815376
he turned to stephen saying as he pulled down neatly the peaks of his primrose waistcoat  you couldnt manage it under three pints kinch could you	pp=3.538859217430461
you pique my curiosity haines said amiably	pp=2.2021022536867183
is it some paradox	pp=1.4141721066786068
pooh buck mulligan said	pp=1.4091509357809198
we have grown out of wilde and paradoxes	pp=2.27657033638368
its quite simple	pp=1.5871064072272976
he proves by algebra that hamlets grandson is shakespeares grandfather and that he himself is the ghost of his own father what	pp=3.3796614345534106
haines said beginning to point at stephen he himself	pp=2.466355213794782
and it is rather long to tell	pp=2.8154620176847587
buck mulligan walking forward again raised his hands	pp=2.3558956846755024
the sacred pint alone can unbind the tongue of dedalus he said	pp=2.881917089072651
i mean to say haines explained to stephen as they followed this tower and these cliffs here remind me somehow of elsinore	pp=3.231376481272748
_that beetles oer his base into the sea_ isnt it	pp=2.501403353590928
buck mulligan turned suddenly for an instant towards stephen but did not speak	pp=3.255420640003044
in the bright silent instant stephen saw his own image in cheap dusty mourning between their gay attires	pp=3.3721321321063864
its a wonderful tale haines said bringing them to halt again	pp=2.88777776845324
eyes pale as the sea the wind had freshened paler firm and prudent	pp=2.926588277735893
the seas ruler he gazed southward over the bay empty save for the smokeplume of the mailboat vague on the bright skyline and a sail tacking by the muglins	pp=3.3466327081075704
i read a theological interpretation of it somewhere he said bemused	pp=2.6655664165771844
the father and the son idea	pp=2.6428147344892268
the son striving to be atoned with the father	pp=2.409183673053097
buck mulligan at once put on a blithe broadly smiling face	pp=2.704282826829276
he looked at them his wellshaped mouth open happily his eyes from which he had suddenly withdrawn all shrewd sense blinking with mad gaiety	pp=3.89477663238084
he moved a dolls head to and fro the brims of his panama hat quivering and began to chant in a quiet happy foolish voice  _im the queerest young fellow that ever you heard	pp=3.630423723021658
with joseph the joiner i cannot agree	pp=2.112002908054596
so heres to disciples and calvary_  he held up a forefinger of warning	pp=2.791366231579313
_if anyone thinks that i amnt divine hell get no free drinks when im making the wine but have to drink water and wish it were plain that i make when the wine becomes water again_  he tugged swiftly at stephens ashplant in farewell and running forward to a brow of the cliff fluttered his hands at his sides like fins or wings of one about to rise in the air and chanted  _goodbye now goodbye write down all i said and tell tom dick and harry i rose from the dead	pp=3.7961315996699176
whats bred in the bone cannot fail me to fly and olivets breezy	pp=2.512566289315557
goodbye now goodbye_  he capered before them down towards the fortyfoot hole fluttering his winglike hands leaping nimbly mercurys hat quivering in the fresh wind that bore back to them his brief birdsweet cries	pp=3.5828927626455647
haines who had been laughing guardedly walked on beside stephen and said  we oughtnt to laugh i suppose	pp=3.6099038087714126
hes rather blasphemous	pp=1.587370717524104
im not a believer myself that is to say	pp=2.626831933076728
what did he call it	pp=2.544561094719558
joseph the joiner	pp=1.1006409120283385
the ballad of joking jesus stephen answered	pp=2.4301245072905924
o haines said you have heard it before	pp=2.5524524828964896
three times a day after meals stephen said drily	pp=3.1487787039085067
i mean a believer in the narrow sense of the word	pp=2.4901696482966664
creation from nothing and miracles and a personal god	pp=2.400510911986689
theres only one sense of the word it seems to me stephen said	pp=2.9668783807672607
haines stopped to take out a smooth silver case in which twinkled a green stone	pp=2.9573975583841374
he sprang it open with his thumb and offered it	pp=3.2142774059717274
thank you stephen said taking a cigarette	pp=2.1738740889085966
haines helped himself and snapped the case to	pp=2.4611323565057788
he put it back in his sidepocket and took from his waistcoatpocket a nickel tinderbox sprang it open too and having lit his cigarette held the flaming spunk towards stephen in the shell of his hands	pp=3.4016051155259177
yes of course he said as they went on again	pp=3.708763284552193
either you believe or you dont isnt it	pp=2.348136256160897
personally i couldnt stomach that idea of a personal god	pp=2.5522516085796885
you dont stand for that i suppose	pp=2.1686747366135664
you behold in me stephen said with grim displeasure a horrible example of free thought	pp=3.2863760830688147
he walked on waiting to be spoken to trailing his ashplant by his side	pp=3.2872202128680623
its ferrule followed lightly on the path squealing at his heels	pp=2.6572988037888154
my familiar after me calling steeeeeeeeeeeephen a wavering line along the path	pp=2.743967007513625
they will walk on it tonight coming here in the dark	pp=2.4338244218231013
he wants that key	pp=1.4141138325195706
it is mine	pp=7.3888413791742025
i paid the rent	pp=1.4141100497693475
now i eat his salt bread	pp=1.9761798029492699
give him the key too all	pp=1.9873553982681051
he will ask for it	pp=1.7119471044180057
that was in his eyes	pp=2.5743626078082276
after all haines began	pp=1.4137838561903269
stephen turned and saw that the cold gaze which had measured him was not all unkind	pp=3.141990507692496
after all i should think you are able to free yourself	pp=2.7051362060619684
you are your own master it seems to me	pp=2.1985227926447344
i am a servant of two masters stephen said an english and an italian italian haines said	pp=3.4715157658001203
a crazy queen old and jealous	pp=1.942446171091344
kneel down before me	pp=1.4083734668785264
and a third stephen said there is who wants me for odd jobs italian	pp=3.087169523491276
haines said again	pp=3.7545335360478536
the imperial british state stephen answered his colour rising and the holy roman catholic and apostolic church	pp=2.9505362051624195
haines detached from his underlip some fibres of tobacco before he spoke	pp=2.761338328865248
i can quite understand that he said calmly	pp=3.122414018724074
an irishman must think like that i daresay	pp=2.3506620873817634
we feel in england that we have treated you rather unfairly	pp=2.9244177564955445
it seems history is to blame	pp=1.152787550755672
the proud potent titles clanged over stephens memory the triumph of their brazen bells _et unam sanctam catholicam et apostolicam ecclesiam_ the slow growth and change of rite and dogma like his own rare thoughts a chemistry of stars	pp=3.453051598356047
symbol of the apostles in the mass for pope marcellus the voices blended singing alone loud in affirmation and behind their chant the vigilant angel of the church militant disarmed and menaced her heresiarchs	pp=3.690223928447609
a horde of heresies fleeing with mitres awry photius and the brood of mockers of whom mulligan was one and arius warring his life long upon the consubstantiality of the son with the father and valentine spurning christs terrene body and the subtle african heresiarch sabellius who held that the father was himself his own son	pp=3.3597972519991095
words mulligan had spoken a moment since in mockery to the stranger idle mockery	pp=3.1371168847878983
