avg_perplexity is:	1.6510589552417863
darcy stood near them in silent indignation at such a mode of passing the evening to the exclusion of all conversation and was too much engrossed by his own thoughts to perceive that sir william lucas was his neighbour till sir william thus began	pp=1.6936288502943926
what a charming amusement for young people this is mr	pp=1.3272385621800147
certainly sirand it has the advantage also of being in vogue amongst the less polished societies of the worldevery savage can dance	pp=1.4393554493403642
sir william only smiled	pp=1.0739424588007866
your friend performs delightfully he continued after a pause on seeing bingley join the groupand i doubt not that you are an adept in the science yourself mr darcy	pp=1.5655235996476669
you saw me dance at meryton i believe sir	pp=1.3284719981394684
yes indeed and received no inconsiderable pleasure from the sight	pp=1.3070583969871492
do you often dance at st jamess never sir	pp=1.195106400592925
do you not think it would be a proper compliment to the place	pp=2.3708778361271166
it is a compliment which i never pay to any place if i can avoid it	pp=1.9076581520019702
you have a house in town i conclude mr darcy bowed	pp=1.8568886736348582
i had once some thoughts of fixing in town myselffor i am fond of superior society but i did not feel quite certain that the air of london would agree with lady lucas	pp=1.5938703852238942
he paused in hopes of an answer but his companion was not disposed to make any and elizabeth at that instant moving towards them he was struck with the notion of doing a very gallant thing and called out to her  my dear miss eliza why are not you dancingmr	pp=1.8285637082085153
darcy you must allow me to present this young lady to you as a very desirable partneryou cannot refuse to dance i am sure when so much beauty is before you	pp=1.8953803632078006
and taking her hand he would have given it to mr	pp=1.92761400712355
darcy who though extremely surprised was not unwilling to receive it when she instantly drew back and said with some discomposure to sir william  indeed sir i have not the least intention of dancingi entreat you not to suppose that i moved this way in order to beg for a partner mr	pp=1.7227351296120186
darcy with grave propriety requested to be allowed the honour of her hand but in vain	pp=1.5819378557022719
elizabeth was determined nor did sir william at all shake her purpose by his attempt at persuasion	pp=1.4468631918944639
darcy is all politeness said elizabeth smiling	pp=1.30245997535747
he is indeedbut considering the inducement my dear miss eliza we cannot wonder at his complaisance for who would object to such a partner	pp=1.6374799474719837
elizabeth looked archly and turned away	pp=1.114449866679716
her resistance had not injured her with the gentleman and he was thinking of her with some complacency when thus accosted by miss bingley  i can guess the subject of your reverie	pp=1.9610605540258546
i should imagine not	pp=1.0708623858785136
you are considering how insupportable it would be to pass many evenings in this mannerin such society and indeed i am quite of your opinion	pp=1.75282903722774
my mind was more agreeably engaged	pp=1.2831354212507124
i have been meditating on the very great pleasure which a pair of fine eyes in the face of a pretty woman can bestow	pp=1.8400237655510765
miss bingley immediately fixed her eyes on his face and desired he would tell her what lady had the credit of inspiring such reflections mr	pp=1.60320809296317
darcy replied with great intrepidity  miss elizabeth bennet	pp=1.296232911055324
miss elizabeth bennet repeated miss bingley	pp=1.4009933767593472
i am all astonishment	pp=1.07429936847473
how long has she been such a favouriteand pray when am i to wish you joy	pp=1.570757306553854
that is exactly the question which i expected you to ask	pp=1.7527233819123942
a ladys imagination is very rapid it jumps from admiration to love from love to matrimony in a moment	pp=1.3598517116959379
i knew you would be wishing me joy	pp=1.450998957694202
nay if you are so serious about it i shall consider the matter as absolutely settled	pp=1.750089503670497
you will have a charming motherinlaw indeed and of course she will be always at pemberley with you	pp=1.9692218961457546
he listened to her with perfect indifference while she chose to entertain herself in this manner and as his composure convinced her that all was safe her wit flowed long chapter vii mr	pp=1.7606399611513919
bennets property consisted almost entirely in an estate of two thousand a year which unfortunately for his daughters was entailed in default of heirs male on a distant relation and their mothers fortune though ample for her situation in life could but ill supply the deficiency of his	pp=1.4986172292273505
her father had been an attorney in meryton and had left her four thousand pounds	pp=1.6124873169315788
she had a sister married to a mr	pp=1.6867108419407295
philips who had been a clerk to their father and succeeded him in the business and a brother settled in london in a respectable line of trade	pp=1.995372615146759
