avg_perplexity is:	1.4410041807855742
god well simply have to dress the character	pp=1.2616189550823018
i want puce gloves and green boots contradiction	pp=1.2477401631789642
do i contradict myself	pp=1.0143885828847674
very well then i contradict myself mercurial malachi	pp=1.2333997746560177
a limp black missile flew out of his talking hands	pp=1.7533467403104077
and theres your latin quarter hat he said	pp=1.3241207689568906
stephen picked it up and put it on	pp=1.973027639457153
haines called to them from the doorway  are you coming you fellows	pp=1.7089258322121315
im ready buck mulligan answered going towards the door	pp=1.2631641044361188
come out kinch	pp=2.949482378605102
you have eaten all we left i suppose	pp=1.2866956968303318
resigned he passed out with grave words and gait saying wellnigh with sorrow  and going forth he met butterly	pp=1.4755921885919543
stephen taking his ashplant from its leaningplace followed them out and as they went down the ladder pulled to the slow iron door and locked it	pp=1.8134257316382512
he put the huge key in his inner pocket	pp=1.4882327450138702
at the foot of the ladder buck mulligan asked  did you bring the key	pp=1.5505926137604713
i have it stephen said preceding them	pp=1.7500047540012362
he walked on	pp=1.7271791117058077
behind him he heard buck mulligan club with his heavy bathtowel the leader shoots of ferns or grasses	pp=1.3844246193861907
down sir how dare you sir  haines asked  do you pay rent for this tower	pp=1.4229399800795515
twelve quid buck mulligan said	pp=1.1228531650579956
to the secretary of state for war stephen added over his shoulder	pp=1.3225904307995584
they halted while haines surveyed the tower and said at last  rather bleak in wintertime i should say	pp=1.3668191414623785
martello you call it	pp=1.1231003296626796
but ours is the _omphalos_	pp=1.2088235270079757
what is your idea of hamlet	pp=1.5095631863808363
haines asked stephen	pp=1.79490561977007
no no buck mulligan shouted in pain	pp=1.2034774655980602
im not equal to thomas aquinas and the fiftyfive reasons he has made out to prop it up	pp=1.4214548708870176
wait till i have a few pints in me first	pp=2.273201723721349
he turned to stephen saying as he pulled down neatly the peaks of his primrose waistcoat  you couldnt manage it under three pints kinch could you	pp=1.5540243324569696
you pique my curiosity haines said amiably	pp=1.2256153825836178
is it some paradox	pp=1.1244407659543088
pooh buck mulligan said	pp=1.137201195234701
we have grown out of wilde and paradoxes	pp=1.256203124462996
its quite simple	pp=1.2566583811411036
he proves by algebra that hamlets grandson is shakespeares grandfather and that he himself is the ghost of his own father what	pp=1.7544871021222666
haines said beginning to point at stephen he himself	pp=1.3653527304404949
and it is rather long to tell	pp=1.6669475786924173
buck mulligan walking forward again raised his hands	pp=1.2927765222115126
the sacred pint alone can unbind the tongue of dedalus he said	pp=1.2918314614327115
i mean to say haines explained to stephen as they followed this tower and these cliffs here remind me somehow of elsinore	pp=1.4759575947782941
_that beetles oer his base into the sea_ isnt it	pp=1.2785745906027468
buck mulligan turned suddenly for an instant towards stephen but did not speak	pp=1.5593553268757407
in the bright silent instant stephen saw his own image in cheap dusty mourning between their gay attires	pp=1.4818929645883936
its a wonderful tale haines said bringing them to halt again	pp=1.4037004036683531
eyes pale as the sea the wind had freshened paler firm and prudent	pp=1.4264189956581965
the seas ruler he gazed southward over the bay empty save for the smokeplume of the mailboat vague on the bright skyline and a sail tacking by the muglins	pp=1.4644087949362263
i read a theological interpretation of it somewhere he said bemused	pp=1.335385959470184
the father and the son idea	pp=1.9278096676235765
the son striving to be atoned with the father	pp=1.2718101417268894
buck mulligan at once put on a blithe broadly smiling face	pp=1.3351044567040335
he looked at them his wellshaped mouth open happily his eyes from which he had suddenly withdrawn all shrewd sense blinking with mad gaiety	pp=1.6751276235045858
he moved a dolls head to and fro the brims of his panama hat quivering and began to chant in a quiet happy foolish voice  _im the queerest young fellow that ever you heard	pp=1.5838131437856138
with joseph the joiner i cannot agree	pp=1.2898744872115042
so heres to disciples and calvary_  he held up a forefinger of warning	pp=1.3495529577288974
_if anyone thinks that i amnt divine hell get no free drinks when im making the wine but have to drink water and wish it were plain that i make when the wine becomes water again_  he tugged swiftly at stephens ashplant in farewell and running forward to a brow of the cliff fluttered his hands at his sides like fins or wings of one about to rise in the air and chanted  _goodbye now goodbye write down all i said and tell tom dick and harry i rose from the dead	pp=1.566063396358717
whats bred in the bone cannot fail me to fly and olivets breezy	pp=1.3483534735302836
goodbye now goodbye_  he capered before them down towards the fortyfoot hole fluttering his winglike hands leaping nimbly mercurys hat quivering in the fresh wind that bore back to them his brief birdsweet cries	pp=1.402053814230303
haines who had been laughing guardedly walked on beside stephen and said  we oughtnt to laugh i suppose	pp=1.6358403477708827
hes rather blasphemous	pp=1.2558231068771146
im not a believer myself that is to say	pp=1.598348419116158
what did he call it	pp=1.70476223548611
joseph the joiner	pp=1.1006218575499553
the ballad of joking jesus stephen answered	pp=1.2681654882413251
o haines said you have heard it before	pp=1.5617130436017266
three times a day after meals stephen said drily	pp=1.5951143786080126
i mean a believer in the narrow sense of the word	pp=1.4001880778080649
creation from nothing and miracles and a personal god	pp=1.3243583400882901
theres only one sense of the word it seems to me stephen said	pp=1.7463119373165523
haines stopped to take out a smooth silver case in which twinkled a green stone	pp=1.4262415545121203
he sprang it open with his thumb and offered it	pp=1.6411355841549662
thank you stephen said taking a cigarette	pp=1.344563419846081
haines helped himself and snapped the case to	pp=1.4114895616014662
he put it back in his sidepocket and took from his waistcoatpocket a nickel tinderbox sprang it open too and having lit his cigarette held the flaming spunk towards stephen in the shell of his hands	pp=1.5929277827129908
yes of course he said as they went on again	pp=2.2294357944100325
either you believe or you dont isnt it	pp=1.3454316430213786
personally i couldnt stomach that idea of a personal god	pp=1.3987966572547035
you dont stand for that i suppose	pp=1.3572888802207954
you behold in me stephen said with grim displeasure a horrible example of free thought	pp=1.5456734783508335
he walked on waiting to be spoken to trailing his ashplant by his side	pp=1.6030470911864227
its ferrule followed lightly on the path squealing at his heels	pp=1.3570165666321992
my familiar after me calling steeeeeeeeeeeephen a wavering line along the path	pp=1.2611276606594681
they will walk on it tonight coming here in the dark	pp=1.319972122955522
he wants that key	pp=1.0745089527476346
it is mine	pp=5.3033394178893465
i paid the rent	pp=1.1442345338864501
now i eat his salt bread	pp=1.1866114484420822
give him the key too all	pp=1.2822776163829839
he will ask for it	pp=1.1742527379512393
that was in his eyes	pp=2.2137927085948235
after all haines began	pp=1.073511949959757
stephen turned and saw that the cold gaze which had measured him was not all unkind	pp=1.5811210312820707
after all i should think you are able to free yourself	pp=1.437154170485414
you are your own master it seems to me	pp=1.3187339727601406
i am a servant of two masters stephen said an english and an italian italian haines said	pp=1.6008158209985361
a crazy queen old and jealous	pp=1.2132552370490728
kneel down before me	pp=1.072798064013706
and a third stephen said there is who wants me for odd jobs italian	pp=1.5016802136086576
haines said again	pp=2.93430911610063
the imperial british state stephen answered his colour rising and the holy roman catholic and apostolic church	pp=1.419073821570054
haines detached from his underlip some fibres of tobacco before he spoke	pp=1.3318424060087197
i can quite understand that he said calmly	pp=1.7433737120430128
an irishman must think like that i daresay	pp=1.3110229198037069
we feel in england that we have treated you rather unfairly	pp=1.533709831665391
it seems history is to blame	pp=1.06670201532335
the proud potent titles clanged over stephens memory the triumph of their brazen bells _et unam sanctam catholicam et apostolicam ecclesiam_ the slow growth and change of rite and dogma like his own rare thoughts a chemistry of stars	pp=1.312472408044233
symbol of the apostles in the mass for pope marcellus the voices blended singing alone loud in affirmation and behind their chant the vigilant angel of the church militant disarmed and menaced her heresiarchs	pp=1.4848238464382582
a horde of heresies fleeing with mitres awry photius and the brood of mockers of whom mulligan was one and arius warring his life long upon the consubstantiality of the son with the father and valentine spurning christs terrene body and the subtle african heresiarch sabellius who held that the father was himself his own son	pp=1.5161699970278748
